activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,failure_type,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,oom_exceeded_gib,oom_limit_gib,oom_used_gib,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,repeat,mesh,shape,ok
,32,mesh_fsdp4_tp1_repeat1_default_r16_b32_l512_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,512,8,,,4,1,Gemma3 270M,google/gemma-3-270m-it,5.04,15.75,20.79,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_default_r16_b32_l512_tc128_vc8192,,,,,,failed,,mesh_fsdp4_tp1_repeat1,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_default_r16_b32_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,21.06,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_results.csv,1,fsdp4/tp1,b32/L512,False
False,32,mesh_fsdp2_tp2_repeat1_cce_r16_b32_l1024_tc128_vc8192,True,4,synthetic,False,,0.1890388578176498,35.419536108999864,16,27.41533075932021,1024,8,1.4070894327014685,61.50885900628571,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_cce_r16_b32_l1024_tc128_vc8192,65.088024576,67.637338112,2.549313536,61.5908868649999,False,ok,8.0,mesh_fsdp2_tp2_repeat1,False,128,v5litepod-4,58.47241335112212,cce,8192,541.4860680939998,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_cce_r16_b32_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,9.54,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_results.csv,1,fsdp2/tp2,b32/L1024,True
False,32,mesh_fsdp1_tp4_repeat1_cce_r16_b32_l1024_tc128_vc8192,True,4,synthetic,False,,0.1719622761011123,46.773828417,16,117.1910390846509,1024,8,1.404346013441682,14.389203538571367,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_cce_r16_b32_l1024_tc128_vc8192,63.376564224,67.637338112,4.260773888,53.648003291999885,False,ok,8.0,mesh_fsdp1_tp4_repeat1,False,128,v5litepod-4,249.94930531982132,cce,8192,169.28758728799994,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_cce_r16_b32_l1024_tc128_vc8192/xla/module_1018.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.69,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_results.csv,1,fsdp1/tp4,b32/L1024,True
False,32,mesh_fsdp4_tp1_repeat1_cce_r16_b32_l1024_tc128_vc8192,True,4,synthetic,False,,0.1581652611494064,25.72959829599995,16,1016.8580721742773,1024,8,1.4035393614321947,1.6583294762857577,4,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_cce_r16_b32_l1024_tc128_vc8192,66.275719168,67.637338112,1.361618944,1.7202399320000268,False,ok,8.0,mesh_fsdp4_tp1_repeat1,False,128,v5litepod-4,2168.7918353998307,cce,8192,52.628151886999945,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_cce_r16_b32_l1024_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.12,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_results.csv,1,fsdp4/tp1,b32/L1024,True
,32,mesh_fsdp2_tp2_repeat1_default_r16_b32_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,8,,,2,2,Gemma3 270M,google/gemma-3-270m-it,6.29,15.75,22.04,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_default_r16_b32_l1024_tc128_vc8192,,,,,,failed,,mesh_fsdp2_tp2_repeat1,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_default_r16_b32_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,22.31,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat1/mesh_fsdp2_tp2_repeat1_results.csv,1,fsdp2/tp2,b32/L1024,False
False,32,mesh_fsdp1_tp4_repeat1_default_r16_b32_l1024_tc128_vc8192,False,4,synthetic,True,,0.237800732254982,45.625134721999984,16,253.5631586574756,1024,8,1.4093325603753328,6.650357738142962,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_default_r16_b32_l1024_tc128_vc8192,63.394418688,67.637338112,4.242919424,45.23698550400013,False,ok,8.0,mesh_fsdp1_tp4_repeat1,False,128,v5litepod-4,540.8087158895802,default,8192,106.14623875300003,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_default_r16_b32_l1024_tc128_vc8192/xla/module_0979.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,13.48,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat1/mesh_fsdp1_tp4_repeat1_results.csv,1,fsdp1/tp4,b32/L1024,True
,32,mesh_fsdp4_tp1_repeat1_default_r16_b32_l1024_tc128_vc8192,,4,synthetic,,compile_oom,,,16,,1024,8,,,4,1,Gemma3 270M,google/gemma-3-270m-it,25.7,15.75,41.45,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_default_r16_b32_l1024_tc128_vc8192,,,,,,failed,,mesh_fsdp4_tp1_repeat1,,128,v5litepod-4,,default,8192,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_default_r16_b32_l1024_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,41.72,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat1/mesh_fsdp4_tp1_repeat1_results.csv,1,fsdp4/tp1,b32/L1024,False
False,16,mesh_fsdp2_tp2_repeat2_cce_r16_b16_l512_tc128_vc8192,True,4,synthetic,False,,0.2016699463129043,33.38694724400011,16,54.37877042270377,512,8,1.444776901975274,15.373646618000034,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_cce_r16_b16_l512_tc128_vc8192,65.349801984,67.637338112,2.287536128,15.455554126000152,False,ok,8.0,mesh_fsdp2_tp2_repeat2,False,128,v5litepod-4,116.04273496902334,cce,8192,171.2435405000001,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_cce_r16_b16_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,2.65,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_results.csv,2,fsdp2/tp2,b16/L512,True
False,16,mesh_fsdp1_tp4_repeat2_cce_r16_b16_l512_tc128_vc8192,True,4,synthetic,False,,0.2387790828943252,38.80734626499998,16,113.16636827756793,512,8,1.4643624257296324,7.387353793571492,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_cce_r16_b16_l512_tc128_vc8192,64.066400256,67.637338112,3.570937856,39.94595058200002,False,ok,8.0,mesh_fsdp1_tp4_repeat2,False,128,v5litepod-4,241.4937811090684,cce,8192,107.11726469399991,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_cce_r16_b16_l512_tc128_vc8192/xla/module_0949.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,1.64,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_results.csv,2,fsdp1/tp4,b16/L512,True
False,16,mesh_fsdp4_tp1_repeat2_cce_r16_b16_l512_tc128_vc8192,True,4,synthetic,False,,0.1878484189510345,29.645277451000084,16,2153.28185689368,512,8,1.4712560139596462,0.3882445752856581,4,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_cce_r16_b16_l512_tc128_vc8192,65.457408512,67.637338112,2.1799296,0.451381930000025,False,ok,8.0,mesh_fsdp4_tp1_repeat2,False,128,v5litepod-4,4595.041665907087,cce,8192,45.88586984900007,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_cce_r16_b16_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.85,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_results.csv,2,fsdp4/tp1,b16/L512,True
False,16,mesh_fsdp2_tp2_repeat2_default_r16_b16_l512_tc128_vc8192,False,4,synthetic,True,,0.2521025240421295,30.406591241999877,16,5264.70691310323,512,8,1.4813942089676857,0.1587932650000506,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_default_r16_b16_l512_tc128_vc8192,65.351960576,67.637338112,2.285377536,0.2418405529999745,False,ok,8.0,mesh_fsdp2_tp2_repeat2,False,128,v5litepod-4,11234.733412650914,default,8192,45.52359296099985,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_default_r16_b16_l512_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,6.23,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_results.csv,2,fsdp2/tp2,b16/L512,True
False,16,mesh_fsdp1_tp4_repeat2_default_r16_b16_l512_tc128_vc8192,False,4,synthetic,True,,0.254715234041214,37.57991689399978,16,152.98114931373655,512,8,1.484163537621498,5.464725580571472,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_default_r16_b16_l512_tc128_vc8192,64.08333312,67.637338112,3.554004992,37.94380713599958,False,ok,8.0,mesh_fsdp1_tp4_repeat2,False,128,v5litepod-4,326.45738083218424,default,8192,90.1305076489998,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_default_r16_b16_l512_tc128_vc8192/xla/module_0920.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.47,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_results.csv,2,fsdp1/tp4,b16/L512,True
False,16,mesh_fsdp4_tp1_repeat2_default_r16_b16_l512_tc128_vc8192,False,4,synthetic,True,,0.3029087483882904,29.376681328000014,16,3940.50543020806,512,8,1.5032098107039928,0.2121555254285892,4,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_default_r16_b16_l512_tc128_vc8192,65.464020992,67.637338112,2.17331712,0.2779359880000811,False,ok,8.0,mesh_fsdp4_tp1_repeat2,False,128,v5litepod-4,8408.925463506195,default,8192,45.36450644299998,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_default_r16_b16_l512_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,11.29,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_results.csv,2,fsdp4/tp1,b16/L512,True
False,16,mesh_fsdp2_tp2_repeat2_cce_r16_b16_l1024_tc128_vc8192,True,4,synthetic,False,,0.1520199328660965,32.81265556599965,16,27.186028525514654,1024,8,1.4238064121454954,30.75108963471426,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_cce_r16_b16_l1024_tc128_vc8192,65.144270848,67.637338112,2.493067264,30.832883433999996,False,ok,8.0,mesh_fsdp2_tp2_repeat2,False,128,v5litepod-4,58.014204413299225,cce,8192,292.5882296369996,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_cce_r16_b16_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.13,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_results.csv,2,fsdp2/tp2,b16/L1024,True
False,16,mesh_fsdp1_tp4_repeat2_cce_r16_b16_l1024_tc128_vc8192,True,4,synthetic,False,,0.2560717463493347,43.4687856810001,16,83.53022567627666,1024,8,1.4941343888640404,10.008353182714211,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_cce_r16_b16_l1024_tc128_vc8192,63.613949952,67.637338112,4.02338816,46.57062761499992,False,ok,8.0,mesh_fsdp1_tp4_repeat2,False,128,v5litepod-4,178.25110359626504,cce,8192,131.46993289600005,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_cce_r16_b16_l1024_tc128_vc8192/xla/module_0972.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,3.06,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_results.csv,2,fsdp1/tp4,b16/L1024,True
False,16,mesh_fsdp4_tp1_repeat2_cce_r16_b16_l1024_tc128_vc8192,True,4,synthetic,False,,0.2226893454790115,29.285492804999876,16,1034.777761438889,1024,8,1.4401805382221935,0.8079029441428247,4,1,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_cce_r16_b16_l1024_tc128_vc8192,65.291022336,67.637338112,2.346315776,0.8719034799999008,False,ok,8.0,mesh_fsdp4_tp1_repeat2,False,128,v5litepod-4,2208.1860363719834,cce,8192,49.318336188999865,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_cce_r16_b16_l1024_tc128_vc8192/xla/module_0657.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,7.49,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp4_tp1_repeat2/mesh_fsdp4_tp1_repeat2_results.csv,2,fsdp4/tp1,b16/L1024,True
False,16,mesh_fsdp2_tp2_repeat2_default_r16_b16_l1024_tc128_vc8192,False,4,synthetic,True,,0.2523408532142639,32.17679592099989,16,2618.5450890242328,1024,8,1.4851772263646126,0.3192612582858081,2,2,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_default_r16_b16_l1024_tc128_vc8192,65.119840768,67.637338112,2.517497344,0.4013653810002324,False,ok,8.0,mesh_fsdp2_tp2_repeat2,False,128,v5litepod-4,5587.900046434487,default,8192,50.78205123399994,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_default_r16_b16_l1024_tc128_vc8192/xla/module_0677.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,12.66,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-2x2-repeat/gemma3-270m-cce-mesh-repeat/mesh_fsdp2_tp2_repeat2/mesh_fsdp2_tp2_repeat2_results.csv,2,fsdp2/tp2,b16/L1024,True
False,16,mesh_fsdp1_tp4_repeat2_default_r16_b16_l1024_tc128_vc8192,False,4,synthetic,True,,0.2346418499946594,42.01836560900029,16,136.29299364831087,1024,8,1.4853768981993198,6.133844283714292,1,4,Gemma3 270M,google/gemma-3-270m-it,,,,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_default_r16_b16_l1024_tc128_vc8192,63.59099136,67.637338112,4.046346752,42.31123751500036,False,ok,8.0,mesh_fsdp1_tp4_repeat2,False,128,v5litepod-4,290.8453357279744,default,8192,98.61546987799966,/tmp/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_default_r16_b16_l1024_tc128_vc8192/xla/module_0934.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,6.86,data/gemma3_270m_mesh_cce_repeat/raw/gemma3-270m-cce-mesh-repeat-mesh-repeat-rest/gemma3-270m-cce-mesh-repeat/mesh_fsdp1_tp4_repeat2/mesh_fsdp1_tp4_repeat2_results.csv,2,fsdp1/tp4,b16/L1024,True
