activation_policy_installed,batch_size,case,cce_installed,chips,dataset_mode,default_ce,final_loss,first_step_time_sec,lora_rank,loss_tokens_per_sec_excl_first,max_length,max_steps,mean_loss,mean_step_time_sec_excl_first,mesh_fsdp,mesh_tp,model,model_id,run_dir,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_peak_hbm_gb,second_step_time_sec,splash_attention_installed,status,steps_recorded,suite,tiled_mlp_installed,token_chunk,tpu,valid_tokens_per_sec_excl_first,variant,vocab_chunk,wall_time_sec,xla_report,xla_train_step_gib_per_chip,source_csv,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib,ok,mesh,variant_label,model_order
,1,focused_frontier_fsdp8_tp1_default_r16_b1_l4096_tc128_vc8192,,8,synthetic,,,,16,,4096,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b1_l4096_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b1_l4096_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,22.16,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,4.45,15.75,20.19,False,fsdp8/tp1,Default CE,0
False,2,focused_frontier_fsdp8_tp1_cce_r16_b2_l512_tc128_vc8192,True,8,synthetic,False,1.9018794298171997,60.72444630800055,16,370.1988892435753,512,2,3.4073157906532288,0.2755275690005874,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l512_tc128_vc8192,114.770399232,135.27465984,20.504260608,0.2755275690005874,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,791.2093907362688,cce,8192,86.34960899399994,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,4.97,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,2,focused_frontier_fsdp8_tp1_default_r16_b2_l512_tc128_vc8192,False,8,synthetic,True,1.886666774749756,58.95093808699994,16,413.1682472344627,512,2,3.3945868015289307,0.2468727949999447,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l512_tc128_vc8192,114.773180416,135.27465984,20.501479424,0.2468727949999447,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,883.0458617364008,default,8192,87.40501303600058,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,5.49,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,Default CE,0
False,2,focused_frontier_fsdp8_tp1_cce_r16_b2_l1024_tc128_vc8192,True,8,synthetic,False,1.8543601036071775,62.28368502000012,16,238.51722595592437,1024,2,3.5139286518096924,0.4276420690002851,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l1024_tc128_vc8192,114.037874688,135.27465984,21.236785152,0.4276420690002851,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,509.77211037638733,cce,8192,90.25862162900012,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,8.51,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,2,focused_frontier_fsdp8_tp1_default_r16_b2_l1024_tc128_vc8192,False,8,synthetic,True,1.8612605333328247,61.09032617400044,16,287.5500503420402,1024,2,3.5239704251289368,0.3547208559994033,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l1024_tc128_vc8192,114.043645952,135.27465984,21.231013888,0.3547208559994033,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,614.5677546525957,default,8192,86.7564840290006,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,9.92,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,Default CE,0
,2,focused_frontier_fsdp8_tp1_cce_r16_b2_l2048_tc128_vc8192,,8,synthetic,,,,16,,2048,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l2048_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,cce,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l2048_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,17.97,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,,,,False,fsdp8/tp1,CCE,0
,2,focused_frontier_fsdp8_tp1_default_r16_b2_l2048_tc128_vc8192,,8,synthetic,,,,16,,2048,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l2048_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l2048_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,21.58,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,3.86,15.75,19.61,False,fsdp8/tp1,Default CE,0
,2,focused_frontier_fsdp8_tp1_cce_r16_b2_l4096_tc128_vc8192,,8,synthetic,,,,16,,4096,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l4096_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,cce,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b2_l4096_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,51.1,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,33.38,15.75,49.13,False,fsdp8/tp1,CCE,0
,2,focused_frontier_fsdp8_tp1_default_r16_b2_l4096_tc128_vc8192,,8,synthetic,,,,16,,4096,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l4096_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b2_l4096_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,58.04,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,40.33,15.75,56.07,False,fsdp8/tp1,Default CE,0
False,4,focused_frontier_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192,True,8,synthetic,False,1.9704861640930176,63.62201829300011,16,496.6376245164163,512,2,3.4634974002838135,0.410762273999353,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192,114.069430272,135.27465984,21.205229568,0.410762273999353,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,1061.44119749587,cce,8192,89.77567705299953,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,8.58,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,4,focused_frontier_fsdp8_tp1_default_r16_b4_l512_tc128_vc8192,False,8,synthetic,True,1.9717367887496948,61.93034066600012,16,574.1270586636351,512,2,3.4606849551200867,0.3553220439998767,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l512_tc128_vc8192,114.075140096,135.27465984,21.199519744,0.3553220439998767,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,1227.055870477181,default,8192,87.70734041000014,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,9.58,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,Default CE,0
False,4,focused_frontier_fsdp8_tp1_cce_r16_b4_l1024_tc128_vc8192,True,8,synthetic,False,1.9717028141021729,60.65350794999995,16,281.65145246732084,1024,2,3.5159465074539185,0.7242994779999208,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l1024_tc128_vc8192,117.842825216,135.27465984,17.431834624,0.7242994779999208,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,601.9609474301564,cce,8192,86.78253782699994,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,15.04,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
,4,focused_frontier_fsdp8_tp1_default_r16_b4_l1024_tc128_vc8192,,8,synthetic,,,,16,,1024,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l1024_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,16.54,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,,,,False,fsdp8/tp1,Default CE,0
,4,focused_frontier_fsdp8_tp1_cce_r16_b4_l2048_tc128_vc8192,,8,synthetic,,,,16,,2048,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l2048_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,cce,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l2048_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,34.38,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,16.66,15.75,32.41,False,fsdp8/tp1,CCE,0
,4,focused_frontier_fsdp8_tp1_default_r16_b4_l2048_tc128_vc8192,,8,synthetic,,,,16,,2048,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l2048_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l2048_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,41.75,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,24.04,15.75,39.78,False,fsdp8/tp1,Default CE,0
,4,focused_frontier_fsdp8_tp1_cce_r16_b4_l4096_tc128_vc8192,,8,synthetic,,,,16,,4096,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l4096_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,cce,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b4_l4096_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,102.46,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,84.74,15.75,100.49,False,fsdp8/tp1,CCE,0
,4,focused_frontier_fsdp8_tp1_default_r16_b4_l4096_tc128_vc8192,,8,synthetic,,,,16,,4096,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l4096_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b4_l4096_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,117.33,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,99.61,15.75,115.36,False,fsdp8/tp1,Default CE,0
False,8,focused_frontier_fsdp8_tp1_cce_r16_b8_l512_tc128_vc8192,True,8,synthetic,False,2.0306100845336914,56.75816769500034,16,621.4889300021688,512,2,3.4064667224884033,0.6661421950002477,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b8_l512_tc128_vc8192,117.912481792,135.27465984,17.362178048,0.6661421950002477,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,1327.043995463568,cce,8192,86.56834583399996,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b8_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,12.45,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,CCE,0
False,8,focused_frontier_fsdp8_tp1_default_r16_b8_l512_tc128_vc8192,False,8,synthetic,True,2.018491744995117,58.62501532099941,16,704.7701151469341,512,2,3.3986284732818604,0.5874255890003042,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b8_l512_tc128_vc8192,117.873631232,135.27465984,17.401028608,0.5874255890003042,False,ok,2.0,focused_frontier_fsdp8_tp1,False,128,v5litepod-8,1504.8714535987676,default,8192,85.89205825499994,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b8_l512_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,14.82,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,,,,,True,fsdp8/tp1,Default CE,0
,8,focused_frontier_fsdp8_tp1_cce_r16_b8_l1024_tc128_vc8192,,8,synthetic,,,,16,,1024,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b8_l1024_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,cce,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_cce_r16_b8_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,25.92,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,8.2,15.75,23.95,False,fsdp8/tp1,CCE,0
,8,focused_frontier_fsdp8_tp1_default_r16_b8_l1024_tc128_vc8192,,8,synthetic,,,,16,,1024,2,,,8,1,Gemma3 4B,google/gemma-3-4b-it,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b8_l1024_tc128_vc8192,,,,,,failed,,focused_frontier_fsdp8_tp1,,128,v5litepod-8,,default,8192,,/tmp/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_default_r16_b8_l1024_tc128_vc8192/xla/module_0676.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,33.41,data/gemma_4b_e4b_cce_transfer/raw/gemma-cce-4b-focused-eightchip-chunk-fsdp8/gemma-cce-4b-focused/focused_frontier_fsdp8_tp1/focused_frontier_fsdp8_tp1_results.csv,compile_oom,15.69,15.75,31.44,False,fsdp8/tp1,Default CE,0
